Factor,Return,IC,T-Stat,Dev,1,2,3,4,5,6,7,8,9,10,NA,Available,Average,Std. Dev.,Low,High
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26)",3.40,0.0872,2.9392,0.0578,2.6954,1.27,0.17,-0.50,-0.58,-0.76,-1.76,-1.80,-1.94,-1.05,-6.43,97.85,51.30,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26)",3.40,0.0872,2.9392,0.0578,2.6954,1.27,0.17,-0.50,-0.58,-0.76,-1.76,-1.80,-1.94,-1.05,-6.43,97.85,51.30,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW36)",3.29,0.0951,3.2514,0.0798,2.6828,1.40,-0.37,-0.55,-1.08,-1.25,-1.97,-0.78,-1.88,-1.13,-8.62,99.23,51.76,0.42,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW36)",3.29,0.0951,3.2514,0.0798,2.6828,1.40,-0.37,-0.55,-1.08,-1.25,-1.97,-0.78,-1.88,-1.13,-8.62,99.23,51.76,0.42,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW36)",3.05,0.0884,3.0111,0.0715,2.6759,0.96,-0.30,0.06,-1.85,-0.96,-1.43,-1.32,-1.73,-0.92,-8.62,99.23,51.45,0.46,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW36)",3.05,0.0884,3.0111,0.0715,2.6759,0.96,-0.30,0.06,-1.85,-0.96,-1.43,-1.32,-1.73,-0.92,-8.62,99.23,51.45,0.46,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW30,ROW36)",1.85,0.0883,3.0480,0.1034,2.6310,0.24,0.26,-1.07,-1.59,-1.19,-1.21,-1.72,-1.86,-0.15,#N/A,100.00,51.31,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW30,ROW36)",1.85,0.0883,3.0480,0.1034,2.6310,0.24,0.26,-1.07,-1.59,-1.19,-1.21,-1.72,-1.86,-0.15,#N/A,100.00,51.31,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21)",3.95,0.0876,2.9561,0.0597,2.5842,0.57,-0.03,0.62,-0.70,-0.50,-1.46,-2.03,-1.59,-1.67,-6.43,97.85,51.07,0.66,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24)",3.95,0.0876,2.9561,0.0597,2.5842,0.57,-0.03,0.62,-0.70,-0.50,-1.46,-2.03,-1.59,-1.67,-6.43,97.85,51.07,0.66,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW36)",3.11,0.0937,3.1957,0.0712,2.5823,1.26,-0.18,-0.06,-1.62,-1.21,-1.00,-1.22,-2.41,-1.00,-8.62,99.23,51.57,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW36)",3.11,0.0937,3.1957,0.0712,2.5823,1.26,-0.18,-0.06,-1.62,-1.21,-1.00,-1.22,-2.41,-1.00,-8.62,99.23,51.57,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW36)",2.73,0.0867,2.9490,0.0669,2.5811,1.34,-0.64,-0.11,-1.53,-1.01,-1.07,-1.71,-2.07,-0.67,-6.71,99.08,51.27,0.46,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW36)",2.73,0.0867,2.9490,0.0669,2.5811,1.34,-0.64,-0.11,-1.53,-1.01,-1.07,-1.71,-2.07,-0.67,-6.71,99.08,51.27,0.46,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30)",3.15,0.0885,3.0391,0.0846,2.5144,0.20,0.24,-0.53,-0.51,-1.29,-1.29,-1.73,-1.89,-1.20,#N/A,100.00,51.35,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW30)",3.15,0.0885,3.0391,0.0846,2.5144,0.20,0.24,-0.53,-0.51,-1.29,-1.29,-1.73,-1.89,-1.20,#N/A,100.00,51.35,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW30)",2.33,0.0894,3.0760,0.0944,2.5126,0.48,0.34,-0.93,-1.14,-1.17,-1.26,-1.72,-2.18,-0.53,#N/A,100.00,51.48,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW30)",2.33,0.0894,3.0760,0.0944,2.5126,0.48,0.34,-0.93,-1.14,-1.17,-1.26,-1.72,-2.18,-0.53,#N/A,100.00,51.48,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW30)",2.87,0.0871,2.9929,0.0896,2.5044,0.33,-0.06,-0.40,-0.99,-1.41,-1.05,-1.91,-1.56,-0.98,#N/A,100.00,51.29,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW30)",2.87,0.0871,2.9929,0.0896,2.5044,0.33,-0.06,-0.40,-0.99,-1.41,-1.05,-1.91,-1.56,-0.98,#N/A,100.00,51.29,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW36)",3.08,0.0895,3.0541,0.0776,2.4934,1.06,-0.27,-0.36,-0.89,-1.75,-1.30,-1.34,-1.47,-1.10,-6.71,99.08,51.45,0.72,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW36)",3.08,0.0895,3.0541,0.0776,2.4934,1.06,-0.27,-0.36,-0.89,-1.75,-1.30,-1.34,-1.47,-1.10,-6.71,99.08,51.45,0.72,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW36)",3.15,0.0902,3.0707,0.0697,2.4767,1.23,-0.23,-0.61,-1.03,-0.74,-1.56,-1.36,-1.96,-1.10,-6.71,99.08,51.29,0.62,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW36)",3.15,0.0902,3.0707,0.0697,2.4767,1.23,-0.23,-0.61,-1.03,-0.74,-1.56,-1.36,-1.96,-1.10,-6.71,99.08,51.29,0.62,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",2.09,0.0843,2.9031,0.0968,2.4737,0.58,-0.43,-0.46,-1.78,-1.10,-1.28,-1.65,-1.56,-0.37,#N/A,100.00,51.17,0.44,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW30,ROW36)",2.09,0.0843,2.9031,0.0968,2.4737,0.58,-0.43,-0.46,-1.78,-1.10,-1.28,-1.65,-1.56,-0.37,#N/A,100.00,51.17,0.44,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21)",3.90,0.0926,3.1303,0.0701,2.4663,1.02,0.37,-0.03,-1.16,-0.67,-1.13,-1.68,-1.62,-1.81,-6.43,97.85,51.62,0.59,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24)",3.90,0.0926,3.1303,0.0701,2.4663,1.02,0.37,-0.03,-1.16,-0.67,-1.13,-1.68,-1.62,-1.81,-6.43,97.85,51.62,0.59,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30)",2.88,0.0842,2.8897,0.0889,2.4651,0.61,-0.26,-0.54,-0.75,-1.26,-1.68,-1.75,-1.33,-1.03,#N/A,100.00,51.31,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW30)",2.88,0.0842,2.8897,0.0889,2.4651,0.61,-0.26,-0.54,-0.75,-1.26,-1.68,-1.75,-1.33,-1.03,#N/A,100.00,51.31,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW30)",2.28,0.0830,2.8548,0.0961,2.4618,0.29,-0.19,-0.75,-0.64,-1.50,-1.18,-1.79,-1.74,-0.51,#N/A,100.00,51.25,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW30)",2.28,0.0830,2.8548,0.0961,2.4618,0.29,-0.19,-0.75,-0.64,-1.50,-1.18,-1.79,-1.74,-0.51,#N/A,100.00,51.25,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW36)",3.26,0.0928,3.1624,0.0736,2.4596,1.49,-0.32,-0.45,-0.86,-1.04,-1.46,-1.71,-1.77,-1.24,-6.71,99.08,51.56,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW36)",3.26,0.0928,3.1624,0.0736,2.4596,1.49,-0.32,-0.45,-0.86,-1.04,-1.46,-1.71,-1.77,-1.24,-6.71,99.08,51.56,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW30,ROW36)",2.50,0.0869,2.9958,0.0980,2.4487,0.26,0.01,-0.22,-1.86,-1.59,-0.84,-1.71,-1.26,-0.85,#N/A,100.00,51.15,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW30,ROW36)",2.50,0.0869,2.9958,0.0980,2.4487,0.26,0.01,-0.22,-1.86,-1.59,-0.84,-1.71,-1.26,-0.85,#N/A,100.00,51.15,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26)",2.99,0.0833,2.8080,0.0568,2.4317,0.81,0.27,0.04,-0.82,-0.86,-1.19,-1.71,-2.27,-0.90,-6.43,97.85,51.08,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26)",2.99,0.0833,2.8080,0.0568,2.4317,0.81,0.27,0.04,-0.82,-0.86,-1.19,-1.71,-2.27,-0.90,-6.43,97.85,51.08,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",2.74,0.0856,2.9427,0.0916,2.4217,0.60,-0.02,-0.74,-1.44,-1.32,-0.84,-1.50,-1.78,-0.94,#N/A,100.00,51.26,0.42,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",2.74,0.0856,2.9427,0.0916,2.4217,0.60,-0.02,-0.74,-1.44,-1.32,-0.84,-1.50,-1.78,-0.94,#N/A,100.00,51.26,0.42,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30)",2.74,0.0833,2.8622,0.0939,2.3685,0.43,0.01,-0.43,-1.00,-1.14,-1.37,-1.94,-1.41,-1.08,#N/A,100.00,51.48,0.49,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW30)",2.74,0.0833,2.8622,0.0939,2.3685,0.43,0.01,-0.43,-1.00,-1.14,-1.37,-1.94,-1.41,-1.08,#N/A,100.00,51.48,0.49,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",2.48,0.0816,2.8073,0.0963,2.3619,0.71,-0.53,-0.64,-1.15,-1.91,-0.70,-1.21,-1.78,-0.73,#N/A,100.00,51.19,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",2.48,0.0816,2.8073,0.0963,2.3619,0.71,-0.53,-0.64,-1.15,-1.91,-0.70,-1.21,-1.78,-0.73,#N/A,100.00,51.19,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW30)",2.39,0.0855,2.9475,0.1030,2.3583,0.50,-0.11,-0.78,-0.87,-1.33,-1.43,-1.78,-1.36,-0.83,#N/A,100.00,51.42,0.69,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW30)",2.39,0.0855,2.9475,0.1030,2.3583,0.50,-0.11,-0.78,-0.87,-1.33,-1.43,-1.78,-1.36,-0.83,#N/A,100.00,51.42,0.69,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30)",3.00,0.0879,3.0189,0.0871,2.3528,0.79,-0.11,-0.31,-1.24,-0.46,-1.77,-2.32,-1.27,-1.15,#N/A,100.00,51.53,0.33,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW30)",3.00,0.0879,3.0189,0.0871,2.3528,0.79,-0.11,-0.31,-1.24,-0.46,-1.77,-2.32,-1.27,-1.15,#N/A,100.00,51.53,0.33,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW36)",3.02,0.0930,3.1779,0.0839,2.3503,1.39,-0.23,-0.68,-0.96,-1.01,-1.89,-1.39,-1.35,-1.23,-6.71,99.08,51.81,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW36)",3.02,0.0930,3.1779,0.0839,2.3503,1.39,-0.23,-0.68,-0.96,-1.01,-1.89,-1.39,-1.35,-1.23,-6.71,99.08,51.81,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW30)",2.44,0.0865,2.9737,0.0935,2.3462,0.73,0.18,-0.77,-1.46,-0.82,-1.45,-1.96,-1.65,-0.75,#N/A,100.00,51.47,0.36,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW26,ROW30)",2.44,0.0865,2.9737,0.0935,2.3462,0.73,0.18,-0.77,-1.46,-0.82,-1.45,-1.96,-1.65,-0.75,#N/A,100.00,51.47,0.36,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",2.32,0.0835,2.8797,0.1021,2.3406,0.54,-0.04,-0.76,-1.58,-1.54,-0.81,-1.17,-1.77,-0.85,#N/A,100.00,51.35,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW30,ROW36)",2.32,0.0835,2.8797,0.1021,2.3406,0.54,-0.04,-0.76,-1.58,-1.54,-0.81,-1.17,-1.77,-0.85,#N/A,100.00,51.35,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW30)",2.68,0.0908,3.1204,0.0887,2.3390,0.46,0.65,-1.06,-0.63,-0.84,-1.42,-1.98,-2.06,-1.01,#N/A,100.00,51.54,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW30)",2.68,0.0908,3.1204,0.0887,2.3390,0.46,0.65,-1.06,-0.63,-0.84,-1.42,-1.98,-2.06,-1.01,#N/A,100.00,51.54,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",3.01,0.0855,2.9334,0.0834,2.3299,0.55,-0.04,-0.69,-0.21,-1.29,-1.58,-1.89,-1.52,-1.20,#N/A,100.00,51.36,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30)",3.01,0.0855,2.9334,0.0834,2.3299,0.55,-0.04,-0.69,-0.21,-1.29,-1.58,-1.89,-1.52,-1.20,#N/A,100.00,51.36,0.45,1.00,100.00
% Tgt +0,1.30,0.1014,3.3081,0.0848,2.3230,1.99,0.35,-0.56,-1.54,-1.66,-2.29,-2.85,-1.13,0.51,-1.36,90.32,24.68,20.66,-100.00,"4,495.03"
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW30,ROW36)",2.17,0.0868,2.9977,0.1047,2.3126,0.81,-0.26,-1.08,-0.85,-1.50,-1.14,-1.93,-1.30,-0.71,#N/A,100.00,51.35,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW30,ROW36)",2.17,0.0868,2.9977,0.1047,2.3126,0.81,-0.26,-1.08,-0.85,-1.50,-1.14,-1.93,-1.30,-0.71,#N/A,100.00,51.35,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW30,ROW36)",1.30,0.0869,3.0114,0.1198,2.3125,0.67,-0.33,-1.02,-1.12,-1.64,-1.09,-2.30,-1.18,-0.08,#N/A,100.00,51.43,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW30,ROW36)",1.30,0.0869,3.0114,0.1198,2.3125,0.67,-0.33,-1.02,-1.12,-1.64,-1.09,-2.30,-1.18,-0.08,#N/A,100.00,51.43,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21)",3.49,0.0929,3.1426,0.0619,2.3044,1.43,-0.01,0.15,-0.79,-0.91,-0.99,-1.46,-2.60,-1.48,-7.15,98.24,51.39,0.44,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24)",3.49,0.0929,3.1426,0.0619,2.3044,1.43,-0.01,0.15,-0.79,-0.91,-0.99,-1.46,-2.60,-1.48,-7.15,98.24,51.39,0.44,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW30,ROW36)",1.94,0.0861,2.9680,0.1024,2.3044,0.83,-0.18,-0.83,-1.64,-1.24,-1.11,-1.79,-1.56,-0.43,#N/A,100.00,51.32,0.32,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW26,ROW30,ROW36)",1.94,0.0861,2.9680,0.1024,2.3044,0.83,-0.18,-0.83,-1.64,-1.24,-1.11,-1.79,-1.56,-0.43,#N/A,100.00,51.32,0.32,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW30,ROW36)",1.80,0.0839,2.8949,0.1050,2.2828,0.60,-0.21,-0.78,-1.75,-1.20,-0.91,-2.32,-1.00,-0.35,#N/A,100.00,51.07,0.70,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW30,ROW36)",1.80,0.0839,2.8949,0.1050,2.2828,0.60,-0.21,-0.78,-1.75,-1.20,-0.91,-2.32,-1.00,-0.35,#N/A,100.00,51.07,0.70,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW30)",2.94,0.0873,3.0053,0.0964,2.2801,0.26,0.11,-0.28,-0.60,-1.31,-1.39,-2.25,-1.05,-1.31,#N/A,100.00,51.49,0.65,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW30)",2.94,0.0873,3.0053,0.0964,2.2801,0.26,0.11,-0.28,-0.60,-1.31,-1.39,-2.25,-1.05,-1.31,#N/A,100.00,51.49,0.65,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW30,ROW36)",1.82,0.0854,2.9526,0.1110,2.2793,0.58,-0.28,-0.76,-1.31,-1.40,-1.49,-1.75,-1.08,-0.49,#N/A,100.00,51.22,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW30,ROW36)",1.82,0.0854,2.9526,0.1110,2.2793,0.58,-0.28,-0.76,-1.31,-1.40,-1.49,-1.75,-1.08,-0.49,#N/A,100.00,51.22,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",2.36,0.0848,2.9214,0.0983,2.2784,0.77,-0.59,-0.63,-1.31,-1.67,-0.45,-1.21,-1.98,-0.80,#N/A,100.00,51.19,0.65,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW30,ROW36)",2.36,0.0848,2.9214,0.0983,2.2784,0.77,-0.59,-0.63,-1.31,-1.67,-0.45,-1.21,-1.98,-0.80,#N/A,100.00,51.19,0.65,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",2.75,0.0881,3.0341,0.0930,2.2544,0.64,-0.04,-0.85,-1.10,-1.60,-0.39,-1.94,-1.35,-1.19,#N/A,100.00,51.26,0.56,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW30,ROW36)",2.75,0.0881,3.0341,0.0930,2.2544,0.64,-0.04,-0.85,-1.10,-1.60,-0.39,-1.94,-1.35,-1.19,#N/A,100.00,51.26,0.56,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21)",3.51,0.0911,3.0743,0.0629,2.2192,1.64,-0.45,0.24,-0.41,-0.66,-1.42,-2.28,-1.49,-1.62,-6.43,97.85,51.32,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24)",3.51,0.0911,3.0743,0.0629,2.2192,1.64,-0.45,0.24,-0.41,-0.66,-1.42,-2.28,-1.49,-1.62,-6.43,97.85,51.32,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW26,ROW30,ROW36)",1.45,0.0837,2.8961,0.1176,2.2186,0.72,-0.56,-0.59,-1.22,-2.00,-1.19,-1.37,-1.47,-0.29,#N/A,100.00,51.41,0.36,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW26,ROW30,ROW36)",1.45,0.0837,2.8961,0.1176,2.2186,0.72,-0.56,-0.59,-1.22,-2.00,-1.19,-1.37,-1.47,-0.29,#N/A,100.00,51.41,0.36,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW30)",2.42,0.0817,2.8117,0.1007,2.1806,0.79,-0.26,-0.61,-1.39,-1.04,-1.65,-1.12,-1.47,-1.02,#N/A,100.00,51.42,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW26,ROW30)",2.42,0.0817,2.8117,0.1007,2.1806,0.79,-0.26,-0.61,-1.39,-1.04,-1.65,-1.12,-1.47,-1.02,#N/A,100.00,51.42,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW30,ROW36)",1.58,0.0821,2.8335,0.1086,2.1723,0.84,-0.51,-0.48,-1.73,-1.53,-1.03,-1.60,-1.45,-0.35,#N/A,100.00,51.24,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW26,ROW30,ROW36)",1.58,0.0821,2.8335,0.1086,2.1723,0.84,-0.51,-0.48,-1.73,-1.53,-1.03,-1.60,-1.45,-0.35,#N/A,100.00,51.24,0.47,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW30)",2.42,0.0843,2.8951,0.0887,2.1671,0.56,-0.12,-0.55,-0.59,-1.11,-1.41,-1.30,-2.30,-0.88,#N/A,100.00,51.29,0.69,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW30)",2.42,0.0843,2.8951,0.0887,2.1671,0.56,-0.12,-0.55,-0.59,-1.11,-1.41,-1.30,-2.30,-0.88,#N/A,100.00,51.29,0.69,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW30)",1.54,0.0853,2.9395,0.1029,2.1639,0.99,-0.22,-0.78,-1.25,-1.31,-1.40,-1.59,-1.99,-0.23,#N/A,100.00,51.47,0.60,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW30)",1.54,0.0853,2.9395,0.1029,2.1639,0.99,-0.22,-0.78,-1.25,-1.31,-1.40,-1.59,-1.99,-0.23,#N/A,100.00,51.47,0.60,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",2.56,0.0806,2.7648,0.0871,2.1567,0.62,-0.39,-0.22,-0.42,-1.56,-1.42,-1.80,-1.53,-0.95,#N/A,100.00,51.29,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW30)",2.56,0.0806,2.7648,0.0871,2.1567,0.62,-0.39,-0.22,-0.42,-1.56,-1.42,-1.80,-1.53,-0.95,#N/A,100.00,51.29,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW30)",2.36,0.0823,2.8263,0.0921,2.1513,0.86,-0.43,-0.07,-0.89,-1.52,-1.54,-1.91,-1.36,-0.78,#N/A,100.00,51.48,0.38,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW30)",2.36,0.0823,2.8263,0.0921,2.1513,0.86,-0.43,-0.07,-0.89,-1.52,-1.54,-1.91,-1.36,-0.78,#N/A,100.00,51.48,0.38,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",1.62,0.0807,2.7824,0.1033,2.1481,0.98,-0.70,-0.57,-1.38,-1.62,-0.98,-1.72,-1.50,-0.26,#N/A,100.00,51.09,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW26,ROW30,ROW36)",1.62,0.0807,2.7824,0.1033,2.1481,0.98,-0.70,-0.57,-1.38,-1.62,-0.98,-1.72,-1.50,-0.26,#N/A,100.00,51.09,0.52,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW30,ROW36)",1.86,0.0895,3.0859,0.0978,2.1375,0.90,0.01,-1.33,-1.10,-0.56,-1.54,-1.49,-2.07,-0.60,#N/A,100.00,51.44,0.41,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW30,ROW36)",1.86,0.0895,3.0859,0.0978,2.1375,0.90,0.01,-1.33,-1.10,-0.56,-1.54,-1.49,-2.07,-0.60,#N/A,100.00,51.44,0.41,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW30,ROW36)",1.89,0.0820,2.8349,0.1113,2.1227,0.91,-0.85,-0.57,-1.18,-1.65,-1.24,-0.88,-1.73,-0.58,#N/A,100.00,51.29,0.72,1.00,100.00
